	Unnamed: 0	target	text	sentiment	target_text
825	825	LOCATION1	LOCATION2 and LOCATION1 are both decently pleasant 	1	LOCATION2 and LOCATION1 are both decently pleasant  [SEP] LOCATION1
299	299	LOCATION1	Do n't stray too far towards LOCATION1 ( which would n't even happen by walking as it 's still quite a bit away ) I actually think LOCATION1 is a bit of a hidden gem	1	Do n't stray too far towards LOCATION1 ( which would n't even happen by walking as it 's still quite a bit away ) I actually think LOCATION1 is a bit of a hidden gem [SEP] LOCATION1
4944	2888	service	The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.	-1	The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint. [SEP] service
158	158	LOCATION2	 Personally prefer LOCATION1 and LOCATION2 	1	 Personally prefer LOCATION1 and LOCATION2  [SEP] LOCATION2
1380	1380	LOCATION1	LOCATION2 is not too bad LOCATION1  is very upmarket and many artists live there	1	LOCATION2 is not too bad LOCATION1  is very upmarket and many artists live there [SEP] LOCATION1
1204	1204	LOCATION1	For a poor area think no further than LOCATION1 -	-1	For a poor area think no further than LOCATION1 - [SEP] LOCATION1
5617	3561	bagels	The bagels are also reasonably priced for NYC.	1	The bagels are also reasonably priced for NYC. [SEP] bagels
5511	3455	waiter	We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.	1	We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter. [SEP] waiter
5035	2979	service	The food was mediocre at best but it was the horrible service that made me vow never to go back.	-1	The food was mediocre at best but it was the horrible service that made me vow never to go back. [SEP] service
3585	1529	prices	They have authentic Indian at amazin prices.	1	They have authentic Indian at amazin prices. [SEP] prices
1717	1717	LOCATION1	If I had the dough, I'd opt for LOCATION1, (where me girlfriend comes from)	1	If I had the dough, I'd opt for LOCATION1, (where me girlfriend comes from) [SEP] LOCATION1
84	84	LOCATION1	 I would strongly recommend flats in the LOCATION1 as this area is growing quickly and many of the flats are newly built meaning the design will be quite modern as well  	1	 I would strongly recommend flats in the LOCATION1 as this area is growing quickly and many of the flats are newly built meaning the design will be quite modern as well   [SEP] LOCATION1
1332	1332	LOCATION1	LOCATION1 is not the best place to be, esp for u young girls at night to be honest, and not much in the way of shopping either	-1	LOCATION1 is not the best place to be, esp for u young girls at night to be honest, and not much in the way of shopping either [SEP] LOCATION1
1724	1724	LOCATION1	If you are on a budget, people usually stay in the LOCATION1 area which is very popular , and has pretty good nightlife of its own	1	If you are on a budget, people usually stay in the LOCATION1 area which is very popular , and has pretty good nightlife of its own [SEP] LOCATION1
4342	2286	wine list	Great wine list, reasonably priced.--Sara	1	Great wine list, reasonably priced.--Sara [SEP] wine list
2451	395	price	you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.	1	you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac. [SEP] price
4945	2889	staff	The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.	-1	The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint. [SEP] staff
223	223	LOCATION1	Also consider LOCATION1 as well - it's right next to Canada Water	1	Also consider LOCATION1 as well - it's right next to Canada Water [SEP] LOCATION1
3564	1508	congee (rice porridge)	I also recommend the rice dishes or the different varieties of congee (rice porridge).	1	I also recommend the rice dishes or the different varieties of congee (rice porridge). [SEP] congee (rice porridge)
2419	363	virus protection	Even with virus protection, it always turned off when updates were needed and installed.	-1	Even with virus protection, it always turned off when updates were needed and installed. [SEP] virus protection
1765	1765	LOCATION1	LOCATION1 in the North East is lovely	1	LOCATION1 in the North East is lovely [SEP] LOCATION1
4449	2393	ambiance	Haru serves very fresh fish, has a trendy, modern ambiance, prime location on Park Avenue South and friendly service.	1	Haru serves very fresh fish, has a trendy, modern ambiance, prime location on Park Avenue South and friendly service. [SEP] ambiance
1105	1105	LOCATION1	You will love LOCATION1 and the park is just heaven	1	You will love LOCATION1 and the park is just heaven [SEP] LOCATION1
4499	2443	wine selection	The drinks are always welll made and wine selection is fairly priced.	0	The drinks are always welll made and wine selection is fairly priced. [SEP] wine selection
4022	1966	specials	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.	1	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment. [SEP] specials
2372	316	Boots up	Boots up fast and runs great!	1	Boots up fast and runs great! [SEP] Boots up
3835	1779	prices	Otherwise, this place has great service and prices and a nice friendly atmosphere.	1	Otherwise, this place has great service and prices and a nice friendly atmosphere. [SEP] prices
4110	2054	bistro fare	Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!	1	Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome! [SEP] bistro fare
4504	2448	live music	The space is a bit too small for live music, so on  jazz nights, it can be loud and cramped.	0	The space is a bit too small for live music, so on  jazz nights, it can be loud and cramped. [SEP] live music
5554	3498	wine	Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.	0	Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30. [SEP] wine
2960	904	LG service center	"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center""."	-1	"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"". [SEP] LG service center"
2850	794	Battery	Battery is not upgradable to a longer life battery.	-1	Battery is not upgradable to a longer life battery. [SEP] Battery
4272	2216	dishes	The food was average or above including some surprising tasty dishes.	1	The food was average or above including some surprising tasty dishes. [SEP] dishes
2959	903	Leopard running system	The programs that come standard with the Leopard running system are enough for the average person to run all the basics.	0	The programs that come standard with the Leopard running system are enough for the average person to run all the basics. [SEP] Leopard running system
2294	238	spec	A longer battery life would have been great - but it meets it's spec quite easily.	1	A longer battery life would have been great - but it meets it's spec quite easily. [SEP] spec
2070	14	screen	One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does.	-1	One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does. [SEP] screen
2282	226	programs	the programs are esay to use and are quick to process this computer works like a charm.	1	the programs are esay to use and are quick to process this computer works like a charm. [SEP] programs
5156	3100	after dinner drink	We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house.	1	We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house. [SEP] after dinner drink
3077	1021	runs	"This laptop looks great on the surface: 17"" inch screen, good  price-point, nice appearance, boots up quickly, runs fast etc."	1	"This laptop looks great on the surface: 17"" inch screen, good  price-point, nice appearance, boots up quickly, runs fast etc. [SEP] runs"
1897	1897	LOCATION1	LOCATION2 isn't bad at all - not like LOCATION1, which I agree is revolting	-1	LOCATION2 isn't bad at all - not like LOCATION1, which I agree is revolting [SEP] LOCATION1
